ts,open,high,low,close,volume,provenance,sha256
1788814800,0.57,0.57,0.54,0.54,86.84,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788818400,0.57,0.57,0.57,0.57,1.7,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788836400,0.57,0.57,0.57,0.57,8.51,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788865200,0.57,0.57,0.57,0.57,35.76,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788876000,0.58,0.58,0.58,0.58,13.39,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788883200,0.55,0.55,0.55,0.55,1.7,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788886800,0.56,0.56,0.56,0.56,11.36,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788894000,0.57,0.57,0.56,0.56,156.51,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788897600,0.52,0.52,0.52,0.52,8.51,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788915600,0.49,0.49,0.49,0.49,9.85,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788919200,0.5,0.5,0.5,0.5,9.66,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788926400,0.54,0.54,0.54,0.54,17.94,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788937200,0.57,0.57,0.57,0.57,17.03,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788951600,0.55,0.55,0.55,0.55,21.39,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788955200,0.56,0.56,0.25,0.25,927.52,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788966000,0.54,0.54,0.52,0.52,105.45,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788969600,0.53,0.53,0.53,0.53,20.51,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788976800,0.56,0.56,0.56,0.56,111.54,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788980400,0.57,0.57,0.57,0.57,80.0,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788984000,0.55,0.55,0.55,0.55,21.39,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788987600,0.56,0.56,0.5,0.5,10.2,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788991200,0.55,0.92,0.5,0.5,1057.47,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788998400,0.55,0.55,0.55,0.55,17.61,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789002000,0.56,0.56,0.56,0.56,173.23,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789005600,0.58,0.59,0.58,0.59,26.76,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789009200,0.59,0.59,0.59,0.59,129.76,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789012800,0.59,0.59,0.59,0.59,0.08,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789020000,0.61,0.61,0.61,0.61,7.97,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789034400,0.59,0.59,0.59,0.59,3.0,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789038000,0.55,0.55,0.49,0.49,19.58,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789041600,0.48,0.48,0.48,0.48,18.6,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1789045200,0.49,0.5,0.49,0.5,16.0,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
